web-scraper-order,web-scraper-start-url,Date,Open,Close
1616535068-142,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 06, 2020",35.85,35.85
1616535068-46,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 18, 2021",34.8,34.95
1616535068-181,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 07, 2020",32.95,33.2
1616535068-144,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 02, 2020",35.2,36
1616535068-79,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 02, 2020",35.8,35.9
1616535068-26,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 15, 2021",34.55,34.65
1616535068-175,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 15, 2020",33.25,33.45
1616535068-3,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 18, 2021",35.45,35.2
1616535068-143,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 03, 2020",36,36
1616535068-200,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 10, 2020",32.25,32.3
1616535068-225,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 05, 2020",28.23,28.45
1616535068-29,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 10, 2021",34.7,34.45
1616535068-9,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 10, 2021",35.7,35.8
1616535068-252,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 29, 2020",27.09,27.18
1616535068-253,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 26, 2020",26.95,27.18
1616535068-260,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 18, 2020",26.45,26.36
1616535068-125,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 30, 2020",36.1,35.9
1616535068-228,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 30, 2020",28.23,28.77
1616535068-10,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 09, 2021",35.9,35.8
1616535068-204,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 07, 2020",29.5,29.45
1616535068-62,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 27, 2020",34.95,35.05
1616535068-264,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 12, 2020",26.36,26.36
1616535068-207,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 03, 2020",29.82,29.77
1616535068-274,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 27, 2020",30.23,30.32
1616535068-48,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 14, 2021",35.05,35
1616535068-69,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 16, 2020",35.5,35.6
1616535068-293,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 02, 2020",31,30.86
1616535068-199,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 11, 2020",32.2,32.35
1616535068-33,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 04, 2021",34,33.95
1616535068-294,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 30, 2020",31.27,31.05
1616535068-250,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 31, 2020",27.18,27.41
1616535068-89,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 18, 2020",35.45,35.5
1616535068-168,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 26, 2020",32.75,32.75
1616535068-180,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 08, 2020",33.2,33.25
1616535068-85,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 24, 2020",35.45,35.7
1616535068-278,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 23, 2020",30.73,30.95
1616535068-30,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 09, 2021",34.35,34.5
1616535068-61,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 28, 2020",35.05,35.1
1616535068-192,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 22, 2020",32.9,32.8
1616535068-156,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 17, 2020",33.35,33.5
1616535068-90,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 17, 2020",35.4,35.5
1616535068-315,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 01, 2020",32.05,31.91
1616535068-25,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 16, 2021",34.65,34.85
1616535068-194,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 18, 2020",32.6,33.1
1616535068-256,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 23, 2020",26.27,26
1616535068-171,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 21, 2020",33,33
1616535068-74,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 09, 2020",35.6,35.65
1616535068-295,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 29, 2020",31,31.27
1616535068-240,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 14, 2020",28.36,28.27
1616535068-178,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 12, 2020",33.3,33.45
1616535068-35,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 02, 2021",34.25,34.2
1616535068-239,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 15, 2020",28.23,27.91
1616535068-254,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 25, 2020",27.27,26.91
1616535068-65,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 22, 2020",34.65,35
1616535068-38,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 28, 2021",34.7,34.75
1616535068-241,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 13, 2020",28.82,28.27
1616535068-107,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 26, 2020",34.5,34.1
1616535068-272,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 02, 2020",29.77,29.82
1616535068-309,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 09, 2020",31.23,31.82
1616535068-108,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 25, 2020",35.3,34.5
1616535068-182,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 06, 2020",32.75,32.95
1616535068-227,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 03, 2020",27.27,27.27
1616535068-148,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 27, 2020",34.9,35
1616535068-261,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 17, 2020",25.27,26.45
1616535068-188,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 28, 2020",32.6,32.6
1616535068-106,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 27, 2020",34.15,34.5
1616535068-15,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 02, 2021",34.45,34.45
1616535068-263,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 15, 2020",26.32,26.09
1616535068-236,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 20, 2020",27.32,27.27
1616535068-105,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 28, 2020",34.5,34.2
1616535068-20,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 23, 2021",34.65,34.7
1616535068-88,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 19, 2020",35.4,35.4
1616535068-68,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 17, 2020",35.55,35.2
1616535068-302,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 20, 2020",31.18,31.45
1616535068-153,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 20, 2020",34,34.15
1616535068-39,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 27, 2021",34.75,34.8
1616535068-109,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 22, 2020",35.3,35.3
1616535068-229,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 29, 2020",27.95,28.14
1616535068-195,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 17, 2020",32.6,32.65
1616535068-186,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 30, 2020",32.65,32.5
1616535068-36,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 01, 2021",34.65,34.15
1616535068-37,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 31, 2021",34.75,34.65
1616535068-116,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 13, 2020",35.9,35.9
1616535068-149,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 26, 2020",34.9,34.9
1616535068-167,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 27, 2020",32.7,32.95
1616535068-222,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 10, 2020",28.41,28.32
1616535068-21,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 22, 2021",34.65,34.6
1616535068-209,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 01, 2020",29.95,29.91
1616535068-75,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 08, 2020",35.55,35.6
1616535068-67,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 20, 2020",35.4,35.2
1616535068-22,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 21, 2021",34.75,34.75
1616535068-251,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 30, 2020",27.23,27.23
1616535068-215,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 19, 2020",29.55,30.32
1616535068-8,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 11, 2021",35.8,35.9
1616535068-214,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 20, 2020",30.41,30
1616535068-98,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 08, 2020",34.45,34.85
1616535068-314,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 02, 2020",31.91,31.95
1616535068-191,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 23, 2020",32.8,32.9
1616535068-45,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 19, 2021",34.9,34.9
1616535068-113,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 18, 2020",35.7,35.85
1616535068-127,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 28, 2020",36.6,36.55
1616535068-299,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 23, 2020",31.27,31.32
1616535068-14,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 03, 2021",34.45,35.05
1616535068-298,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 26, 2020",31.09,31.18
1616535068-132,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 20, 2020",36.6,36.95
1616535068-82,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 29, 2020",35.9,35.9
1616535068-275,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 26, 2020",30.27,30.41
1616535068-247,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 05, 2020",29.14,28.64
1616535068-176,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 14, 2020",33.35,33.35
1616535068-197,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 15, 2020",32.2,32.25
1616535068-145,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 01, 2020",35.45,35.25
1616535068-138,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 10, 2020",35.75,35.7
1616535068-304,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 16, 2020",31.55,31.45
1616535068-311,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 07, 2020",31.32,31.23
1616535068-296,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 28, 2020",31.09,31.14
1616535068-78,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 03, 2020",35.85,35.85
1616535068-49,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 13, 2021",35.1,35.15
1616535068-123,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 04, 2020",35.5,35.1
1616535068-155,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 18, 2020",33.45,34
1616535068-244,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 08, 2020",29.09,29.09
1616535068-52,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 10, 2021",35,35
1616535068-80,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 01, 2020",35.65,35.95
1616535068-276,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 25, 2020",30.18,30.45
1616535068-12,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 07, 2021",35.35,35.8
1616535068-58,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 31, 2020",35.05,35
1616535068-303,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 19, 2020",31.45,31.23
1616535068-5,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 16, 2021",35.75,35.7
1616535068-246,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 06, 2020",28.86,29.05
1616535068-112,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 19, 2020",35.8,35.65
1616535068-6,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 15, 2021",35.75,35.7
1616535068-114,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 15, 2020",35.8,35.8
1616535068-31,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 08, 2021",34.1,34.3
1616535068-159,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 12, 2020",33.1,33.15
1616535068-245,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 07, 2020",29.05,29.09
1616535068-289,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 06, 2020",30.59,30.36
1616535068-234,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 22, 2020",26.36,27
1616535068-129,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 24, 2020",36.6,36.7
1616535068-258,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 19, 2020",26.23,26.68
1616535068-64,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 23, 2020",35,34.9
1616535068-28,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 11, 2021",34.4,34.55
1616535068-151,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 24, 2020",34.1,34.9
1616535068-169,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 23, 2020",32.9,33
1616535068-41,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 25, 2021",34.85,34.75
1616535068-235,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 21, 2020",26.82,26.73
1616535068-307,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 13, 2020",31.64,31.59
1616535068-103,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 01, 2020",33.65,33.6
1616535068-218,https://finance.yahoo.com/quote/2222.SR/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 14, 2020",28.5,28.55
